Plant,Year,Month,Day,Date
Oxalis tetraphylla ,2003,10,11,10/11/03
Oxalis tetraphylla ,2004,7,3,7/3/04
Oxalis tetraphylla ,2004,7,17,7/17/04
Oxalis tetraphylla ,2004,7,31,7/31/04
Oxalis tetraphylla ,2004,8,14,8/14/04
Oxalis tetraphylla ,2004,8,28,8/28/04
Oxalis tetraphylla ,2005,7,1,7/1/05
Oxalis tetraphylla ,2005,7,16,7/16/05
Oxalis tetraphylla ,2005,7,30,7/30/05
Oxalis tetraphylla ,2005,8,27,8/27/05
Oxalis tetraphylla ,2005,9,10,9/10/05
Oxalis tetraphylla ,2005,10,1,10/1/05
Oxalis tetraphylla ,2006,7,1,7/1/06
Oxalis tetraphylla ,2006,7,15,7/15/06
Oxalis tetraphylla ,2006,7,29,7/29/06
Oxalis tetraphylla ,2006,8,12,8/12/06
Oxalis tetraphylla ,2006,8,26,8/26/06
Oxalis tetraphylla ,2006,9,9,9/9/06
Oxalis tetraphylla ,2007,7,21,7/21/07
Oxalis tetraphylla ,2007,8,4,8/4/07
Oxalis tetraphylla ,2007,8,18,8/18/07
Oxalis tetraphylla ,2007,9,1,9/1/07
Oxalis tetraphylla ,2007,9,22,9/22/07
Oxalis tetraphylla ,2008,7,12,7/12/08
Oxalis tetraphylla ,2008,7,19,7/19/08
Oxalis tetraphylla ,2008,8,2,8/2/08
Oxalis tetraphylla ,2008,8,16,8/16/08
Oxalis tetraphylla ,2008,9,6,9/6/08
Oxalis tetraphylla ,2008,9,13,9/13/08
Oxalis tetraphylla ,2008,9,27,9/27/08
Oxalis tetraphylla ,2008,10,11,10/11/08
Oxalis tetraphylla ,2009,7,18,7/18/09
Oxalis tetraphylla ,2009,8,1,8/1/09
Oxalis tetraphylla ,2009,8,15,8/15/09
Oxalis tetraphylla ,2009,9,26,9/26/09
Oxalis tetraphylla ,2009,10,10,10/10/09
Oxalis tetraphylla ,2009,10,24,10/24/09
Oxalis tetraphylla ,2011,7,9,7/9/11
Oxalis tetraphylla ,2011,7,16,7/16/11
Paeonia sp. ,1985,5,25,5/25/85
Paeonia sp. ,1985,6,1,6/1/85
Paeonia sp. ,1985,6,23,6/23/85
Paeonia sp. ,1985,6,29,6/29/85
Paeonia sp. ,1986,5,31,5/31/86
Paeonia sp. ,1986,6,7,6/7/86
Paeonia sp. ,1986,6,14,6/14/86
Paeonia sp. ,1986,6,21,6/21/86
Paeonia sp. ,1986,6,28,6/28/86
Paeonia sp. ,1986,7,5,7/5/86
Paeonia sp. ,1986,7,12,7/12/86
Paeonia sp. ,1987,5,16,5/16/87
Paeonia sp. ,1987,5,23,5/23/87
Paeonia sp. ,1987,5,30,5/30/87
Paeonia sp. ,1987,6,6,6/6/87
Paeonia sp. ,1987,6,13,6/13/87
Paeonia sp. ,1987,6,20,6/20/87
Paeonia sp. ,1987,6,27,6/27/87
Paeonia sp. ,1988,5,15,5/15/88
Paeonia sp. ,1988,5,21,5/21/88
Paeonia sp. ,1988,5,28,5/28/88
Paeonia sp. ,1988,6,4,6/4/88
Paeonia sp. ,1988,6,11,6/11/88
Paeonia sp. ,1988,6,18,6/18/88
Paeonia sp. ,1988,6,25,6/25/88
Paeonia sp. ,1988,7,2,7/2/88
Paeonia sp. ,1988,7,9,7/9/88
Paeonia sp. ,1989,5,22,5/22/89
Paeonia sp. ,1989,6,10,6/10/89
Paeonia sp. ,1989,6,17,6/17/89
Paeonia sp. ,1989,6,24,6/24/89
Paeonia sp. ,1990,5,5,5/5/90
Paeonia sp. ,1990,5,12,5/12/90
Paeonia sp. ,1990,5,26,5/26/90
Paeonia sp. ,1990,6,2,6/2/90
Paeonia sp. ,1990,6,9,6/9/90
Paeonia sp. ,1990,6,16,6/16/90
Paeonia sp. ,1991,5,26,5/26/91
Paeonia sp. ,1991,6,1,6/1/91
Paeonia sp. ,1991,6,8,6/8/91
Paeonia sp. ,1991,6,15,6/15/91
Paeonia sp. ,1991,6,22,6/22/91
Paeonia sp. ,1991,6,29,6/29/91
Paeonia sp. ,1991,7,6,7/6/91
Paeonia sp. ,1991,7,13,7/13/91
Paeonia sp. ,1991,7,20,7/20/91
Paeonia sp. ,1991,7,27,7/27/91
Paeonia sp. ,1992,5,9,5/9/92
Paeonia sp. ,1992,5,30,5/30/92
Paeonia sp. ,1992,6,6,6/6/92
Paeonia sp. ,1992,6,13,6/13/92
Paeonia sp. ,1992,6,20,6/20/92
Paeonia sp. ,1992,6,27,6/27/92
Paeonia sp. ,1993,4,17,4/17/93
Paeonia sp. ,1993,4,24,4/24/93
Paeonia sp. ,1993,5,1,5/1/93
Paeonia sp. ,1993,5,8,5/8/93
Paeonia sp. ,1993,5,29,5/29/93
Paeonia sp. ,1993,6,19,6/19/93
Paeonia sp. ,1993,6,26,6/26/93
Paeonia sp. ,1993,7,3,7/3/93
Paeonia sp. ,1993,7,10,7/10/93
Paeonia sp. ,1994,4,23,4/23/94
Paeonia sp. ,1994,6,11,6/11/94
Paeonia sp. ,1994,7,2,7/2/94
Paeonia sp. ,1995,4,22,4/22/95
Paeonia sp. ,1995,4,29,4/29/95
Paeonia sp. ,1995,6,3,6/3/95
Paeonia sp. ,1995,6,10,6/10/95
Paeonia sp. ,1995,6,17,6/17/95
Paeonia sp. ,1995,6,24,6/24/95
Paeonia sp. ,1996,5,4,5/4/96
Paeonia sp. ,1996,5,11,5/11/96
Paeonia sp. ,1996,5,18,5/18/96
Paeonia sp. ,1996,5,25,5/25/96
Paeonia sp. ,1996,6,15,6/15/96
Paeonia sp. ,1996,6,22,6/22/96
Paeonia sp. ,1996,6,29,6/29/96
Paeonia sp. ,1996,7,6,7/6/96
Paeonia sp. ,1997,4,19,4/19/97
Paeonia sp. ,1997,4,26,4/26/97
Paeonia sp. ,1997,5,24,5/24/97
Paeonia sp. ,1997,5,31,5/31/97
Paeonia sp. ,1997,6,7,6/7/97
Paeonia sp. ,1997,6,14,6/14/97
Paeonia sp. ,1997,6,21,6/21/97
Paeonia sp. ,1998,4,25,4/25/98
Paeonia sp. ,1998,5,2,5/2/98
Paeonia sp. ,1998,5,30,5/30/98
Paeonia sp. ,1998,6,6,6/6/98
Paeonia sp. ,1998,6,13,6/13/98
Paeonia sp. ,1998,6,27,6/27/98
Paeonia sp. ,1999,5,22,5/22/99
Paeonia sp. ,1999,5,29,5/29/99
Paeonia sp. ,1999,6,12,6/12/99
Paeonia sp. ,2000,6,10,6/10/00
Paeonia sp. ,2000,6,24,6/24/00
Paeonia sp. ,2001,4,21,4/21/01
Paeonia sp. ,2001,4,28,4/28/01
Paeonia sp. ,2001,5,5,5/5/01
Paeonia sp. ,2001,6,2,6/2/01
Paeonia sp. ,2001,6,9,6/9/01
Paeonia sp. ,2001,6,23,6/23/01
Paeonia sp. ,2002,4,13,4/13/02
Paeonia sp. ,2002,5,25,5/25/02
Paeonia sp. ,2002,6,8,6/8/02
Paeonia sp. ,2003,5,3,5/3/03
Paeonia sp. ,2003,5,24,5/24/03
Paeonia sp. ,2003,5,31,5/31/03
Paeonia sp. ,2003,6,7,6/7/03
Paeonia sp. ,2004,5,8,5/8/04
Paeonia sp. ,2004,5,29,5/29/04
Paeonia sp. ,2004,6,5,6/5/04
Paeonia sp. ,2005,4,30,4/30/05
Paeonia sp. ,2005,5,7,5/7/05
Paeonia sp. ,2005,6,4,6/4/05
Paeonia sp. ,2005,6,18,6/18/05
Paeonia sp. ,2006,6,3,6/3/06
Paeonia sp. ,2006,6,17,6/17/06
Paeonia sp. ,2007,4,28,4/28/07
Paeonia sp. ,2007,5,26,5/26/07
Paeonia sp. ,2007,6,9,6/9/07
Paeonia sp. ,2007,6,23,6/23/07
Paeonia sp. ,2008,4,26,4/26/08
Paeonia sp. ,2008,5,10,5/10/08
Paeonia sp. ,2008,5,24,5/24/08
Paeonia sp. ,2008,6,14,6/14/08
Paeonia sp. ,2009,4,18,4/18/09
Paeonia sp. ,2009,4,25,4/25/09
Paeonia sp. ,2009,5,2,5/2/09
Paeonia sp. ,2009,6,6,6/6/09
Paeonia sp. ,2009,6,20,6/20/09
Paeonia sp. ,2010,5,8,5/8/10
Paeonia sp. ,2010,6,19,6/19/10
Paeonia sp. ,2011,5,28,5/28/11
Paeonia sp. ,2011,6,4,6/4/11
Papaver rhoeas ,1985,6,1,6/1/85
Papaver rhoeas ,1985,6,23,6/23/85
Papaver rhoeas ,1985,6,29,6/29/85
Papaver rhoeas ,1985,7,13,7/13/85
Papaver rhoeas ,1985,7,20,7/20/85
Papaver rhoeas ,1985,7,27,7/27/85
Papaver rhoeas ,1985,8,3,8/3/85
Papaver rhoeas ,1985,8,10,8/10/85
Papaver rhoeas ,1985,8,17,8/17/85
Papaver rhoeas ,1985,8,24,8/24/85
Papaver rhoeas ,1985,8,31,8/31/85
Papaver rhoeas ,1985,9,7,9/7/85
Papaver rhoeas ,1985,9,15,9/15/85
Papaver rhoeas ,1985,9,28,9/28/85
Papaver rhoeas ,1985,10,12,10/12/85
Papaver rhoeas ,1985,10,19,10/19/85
Papaver rhoeas ,1985,10,26,10/26/85
Papaver rhoeas ,1985,11,2,11/2/85
Papaver rhoeas ,1986,6,14,6/14/86
Papaver rhoeas ,1986,6,21,6/21/86
Papaver rhoeas ,1986,6,28,6/28/86
Papaver rhoeas ,1986,7,5,7/5/86
Papaver rhoeas ,1986,7,12,7/12/86
Papaver rhoeas ,1986,7,19,7/19/86
Papaver rhoeas ,1986,7,26,7/26/86
Papaver rhoeas ,1986,8,2,8/2/86
Papaver rhoeas ,1986,8,9,8/9/86
Papaver rhoeas ,1986,8,16,8/16/86
Papaver rhoeas ,1986,8,23,8/23/86
Papaver rhoeas ,1986,8,30,8/30/86
Papaver rhoeas ,1986,9,6,9/6/86
Papaver rhoeas ,1986,9,13,9/13/86
Papaver rhoeas ,1986,9,27,9/27/86
Papaver rhoeas ,1986,10,4,10/4/86
Papaver rhoeas ,1986,10,11,10/11/86
Papaver rhoeas ,1986,10,18,10/18/86
Papaver rhoeas ,1986,10,25,10/25/86
Papaver rhoeas ,1986,11,1,11/1/86
Papaver rhoeas ,1986,11,8,11/8/86
Papaver rhoeas ,1986,11,15,11/15/86
Papaver rhoeas ,1986,11,22,11/22/86
Papaver rhoeas ,1986,11,29,11/29/86
Papaver rhoeas ,1986,12,6,12/6/86
Papaver rhoeas ,1986,12,13,12/13/86
Papaver rhoeas ,1986,12,20,12/20/86
Papaver rhoeas ,1986,12,27,12/27/86
Papaver rhoeas ,1987,6,6,6/6/87
Papaver rhoeas ,1987,6,20,6/20/87
Papaver rhoeas ,1987,6,27,6/27/87
Papaver rhoeas ,1987,7,11,7/11/87
Papaver rhoeas ,1987,7,18,7/18/87
Papaver rhoeas ,1987,7,25,7/25/87
Papaver rhoeas ,1987,8,1,8/1/87
Papaver rhoeas ,1987,8,8,8/8/87
Papaver rhoeas ,1987,8,15,8/15/87
Papaver rhoeas ,1987,8,22,8/22/87
Papaver rhoeas ,1987,8,29,8/29/87
Papaver rhoeas ,1987,9,5,9/5/87
Papaver rhoeas ,1988,6,18,6/18/88
Papaver rhoeas ,1988,6,25,6/25/88
Papaver rhoeas ,1988,7,2,7/2/88
Papaver rhoeas ,1988,7,9,7/9/88
Papaver rhoeas ,1988,7,16,7/16/88
Papaver rhoeas ,1988,7,23,7/23/88
Papaver rhoeas ,1988,7,30,7/30/88
Papaver rhoeas ,1988,8,6,8/6/88
Papaver rhoeas ,1988,8,13,8/13/88
Papaver rhoeas ,1988,8,20,8/20/88
Papaver rhoeas ,1988,8,27,8/27/88
Papaver rhoeas ,1988,9,3,9/3/88
Papaver rhoeas ,1988,9,10,9/10/88
Papaver rhoeas ,1988,9,17,9/17/88
Papaver rhoeas ,1988,9,25,9/25/88
Papaver rhoeas ,1988,10,1,10/1/88
Papaver rhoeas ,1988,10,8,10/8/88
Papaver rhoeas ,1988,10,15,10/15/88
Papaver rhoeas ,1988,10,22,10/22/88
Papaver rhoeas ,1988,10,29,10/29/88
Papaver rhoeas ,1988,11,5,11/5/88
Papaver rhoeas ,1988,11,12,11/12/88
Papaver rhoeas ,1989,6,10,6/10/89
Papaver rhoeas ,1989,6,17,6/17/89
Papaver rhoeas ,1989,6,24,6/24/89
Papaver rhoeas ,1989,7,1,7/1/89
Papaver rhoeas ,1989,7,15,7/15/89
Papaver rhoeas ,1989,7,22,7/22/89
Papaver rhoeas ,1989,7,29,7/29/89
Papaver rhoeas ,1989,8,5,8/5/89
Papaver rhoeas ,1989,8,12,8/12/89
Papaver rhoeas ,1989,8,19,8/19/89
Papaver rhoeas ,1989,8,26,8/26/89
Papaver rhoeas ,1989,9,2,9/2/89
Papaver rhoeas ,1989,9,9,9/9/89
Papaver rhoeas ,1989,9,16,9/16/89
Papaver rhoeas ,1989,9,23,9/23/89
Papaver rhoeas ,1990,6,16,6/16/90
Papaver rhoeas ,1990,6,23,6/23/90
Papaver rhoeas ,1990,6,30,6/30/90
Papaver rhoeas ,1990,7,7,7/7/90
Papaver rhoeas ,1990,7,14,7/14/90
Papaver rhoeas ,1990,7,21,7/21/90
Papaver rhoeas ,1990,7,28,7/28/90
Papaver rhoeas ,1990,8,4,8/4/90
Papaver rhoeas ,1990,8,11,8/11/90
Papaver rhoeas ,1990,8,18,8/18/90
Papaver rhoeas ,1990,8,25,8/25/90
Papaver rhoeas ,1990,9,1,9/1/90
Papaver rhoeas ,1990,9,8,9/8/90
Papaver rhoeas ,1990,9,15,9/15/90
Papaver rhoeas ,1990,9,29,9/29/90
Papaver rhoeas ,1990,10,6,10/6/90
Papaver rhoeas ,1990,10,21,10/21/90
Papaver rhoeas ,1990,11,3,11/3/90
Papaver rhoeas ,1990,11,10,11/10/90
Papaver rhoeas ,1990,11,17,11/17/90
Papaver rhoeas ,1991,6,22,6/22/91
Papaver rhoeas ,1991,6,29,6/29/91
Papaver rhoeas ,1991,7,6,7/6/91
Papaver rhoeas ,1991,7,13,7/13/91
Papaver rhoeas ,1991,7,20,7/20/91
Papaver rhoeas ,1991,7,27,7/27/91
Papaver rhoeas ,1991,8,3,8/3/91
Papaver rhoeas ,1991,8,10,8/10/91
Papaver rhoeas ,1991,8,17,8/17/91
Papaver rhoeas ,1991,8,24,8/24/91
Papaver rhoeas ,1991,8,31,8/31/91
Papaver rhoeas ,1991,9,7,9/7/91
Papaver rhoeas ,1991,10,5,10/5/91
Papaver rhoeas ,1991,10,12,10/12/91
Papaver rhoeas ,1992,6,13,6/13/92
Papaver rhoeas ,1992,6,20,6/20/92
Papaver rhoeas ,1992,6,27,6/27/92
Papaver rhoeas ,1992,7,18,7/18/92
Papaver rhoeas ,1992,7,25,7/25/92
Papaver rhoeas ,1992,8,1,8/1/92
Papaver rhoeas ,1992,8,8,8/8/92
Papaver rhoeas ,1992,8,15,8/15/92
Papaver rhoeas ,1992,8,22,8/22/92
Papaver rhoeas ,1992,8,29,8/29/92
Papaver rhoeas ,1992,9,5,9/5/92
Papaver rhoeas ,1992,9,12,9/12/92
Papaver rhoeas ,1992,9,19,9/19/92
Papaver rhoeas ,1992,9,26,9/26/92
Papaver rhoeas ,1992,10,10,10/10/92
Papaver rhoeas ,1993,6,19,6/19/93
Papaver rhoeas ,1993,6,26,6/26/93
Papaver rhoeas ,1993,7,3,7/3/93
Papaver rhoeas ,1993,7,10,7/10/93
Papaver rhoeas ,1993,7,17,7/17/93
Papaver rhoeas ,1993,7,24,7/24/93
Papaver rhoeas ,1993,7,31,7/31/93
Papaver rhoeas ,1993,8,7,8/7/93
Papaver rhoeas ,1993,8,14,8/14/93
Papaver rhoeas ,1993,8,21,8/21/93
Papaver rhoeas ,1993,8,28,8/28/93
Papaver rhoeas ,1993,9,4,9/4/93
Papaver rhoeas ,1993,9,11,9/11/93
Papaver rhoeas ,1993,9,18,9/18/93
Papaver rhoeas ,1993,9,25,9/25/93
Papaver rhoeas ,1993,10,2,10/2/93
Papaver rhoeas ,1993,10,9,10/9/93
Papaver rhoeas ,1993,10,16,10/16/93
Papaver rhoeas ,1993,10,23,10/23/93
Papaver rhoeas ,1993,10,30,10/30/93
Papaver rhoeas ,1993,11,6,11/6/93
Papaver rhoeas ,1993,11,13,11/13/93
Papaver rhoeas ,1993,11,20,11/20/93
Papaver rhoeas ,1993,11,27,11/27/93
Papaver rhoeas ,1993,12,4,12/4/93
Papaver rhoeas ,1994,7,2,7/2/94
Papaver rhoeas ,1994,7,9,7/9/94
Papaver rhoeas ,1994,7,16,7/16/94
Papaver rhoeas ,1994,7,23,7/23/94
Papaver rhoeas ,1994,7,30,7/30/94
Papaver rhoeas ,1994,8,6,8/6/94
Papaver rhoeas ,1994,8,13,8/13/94
Papaver rhoeas ,1994,8,20,8/20/94
Papaver rhoeas ,1994,8,27,8/27/94
Papaver rhoeas ,1994,9,3,9/3/94
Papaver rhoeas ,1994,9,10,9/10/94
Papaver rhoeas ,1994,9,24,9/24/94
Papaver rhoeas ,1994,10,8,10/8/94
Papaver rhoeas ,1994,10,15,10/15/94
Papaver rhoeas ,1995,6,17,6/17/95
Papaver rhoeas ,1995,6,24,6/24/95
Papaver rhoeas ,1995,7,1,7/1/95
Papaver rhoeas ,1995,7,8,7/8/95
Papaver rhoeas ,1995,7,15,7/15/95
Papaver rhoeas ,1995,7,22,7/22/95
Papaver rhoeas ,1995,7,29,7/29/95
Papaver rhoeas ,1995,8,5,8/5/95
Papaver rhoeas ,1995,8,12,8/12/95
Papaver rhoeas ,1995,8,19,8/19/95
Papaver rhoeas ,1995,8,26,8/26/95
Papaver rhoeas ,1995,9,2,9/2/95
Papaver rhoeas ,1995,9,9,9/9/95
Papaver rhoeas ,1995,9,30,9/30/95
Papaver rhoeas ,1995,10,7,10/7/95
Papaver rhoeas ,1995,10,14,10/14/95
Papaver rhoeas ,1995,10,21,10/21/95
Papaver rhoeas ,1995,11,4,11/4/95
Papaver rhoeas ,1996,6,22,6/22/96
Papaver rhoeas ,1996,6,29,6/29/96
Papaver rhoeas ,1996,7,6,7/6/96
Papaver rhoeas ,1996,7,13,7/13/96
Papaver rhoeas ,1996,7,20,7/20/96
Papaver rhoeas ,1996,8,10,8/10/96
Papaver rhoeas ,1996,8,17,8/17/96
Papaver rhoeas ,1996,8,24,8/24/96
Papaver rhoeas ,1996,8,31,8/31/96
Papaver rhoeas ,1996,9,7,9/7/96
Papaver rhoeas ,1996,9,14,9/14/96
Papaver rhoeas ,1997,6,14,6/14/97
Papaver rhoeas ,1997,6,21,6/21/97
Papaver rhoeas ,1997,6,28,6/28/97
Papaver rhoeas ,1997,7,5,7/5/97
Papaver rhoeas ,1997,7,12,7/12/97
Papaver rhoeas ,1997,7,19,7/19/97
Papaver rhoeas ,1997,7,26,7/26/97
Papaver rhoeas ,1997,8,2,8/2/97
Papaver rhoeas ,1997,8,9,8/9/97
Papaver rhoeas ,1997,8,16,8/16/97
Papaver rhoeas ,1997,8,23,8/23/97
Papaver rhoeas ,1997,8,30,8/30/97
Papaver rhoeas ,1998,5,30,5/30/98
Papaver rhoeas ,1998,6,6,6/6/98
Papaver rhoeas ,1998,6,13,6/13/98
Papaver rhoeas ,1998,6,27,6/27/98
Papaver rhoeas ,1998,7,11,7/11/98
Papaver rhoeas ,1998,7,25,7/25/98
Papaver rhoeas ,1998,8,8,8/8/98
Papaver rhoeas ,1998,8,22,8/22/98
Papaver rhoeas ,1998,9,5,9/5/98
Papaver rhoeas ,1998,9,12,9/12/98
Papaver rhoeas ,1998,9,26,9/26/98
Papaver rhoeas ,1998,10,10,10/10/98
Papaver rhoeas ,1999,6,12,6/12/99
Papaver rhoeas ,1999,6,26,6/26/99
Papaver rhoeas ,1999,7,10,7/10/99
Papaver rhoeas ,1999,7,24,7/24/99
Papaver rhoeas ,1999,8,7,8/7/99
Papaver rhoeas ,1999,8,21,8/21/99
Papaver rhoeas ,1999,9,25,9/25/99
Papaver rhoeas ,2000,6,10,6/10/00
Papaver rhoeas ,2000,6,24,6/24/00
Papaver rhoeas ,2000,7,8,7/8/00
Papaver rhoeas ,2000,7,22,7/22/00
Papaver rhoeas ,2000,8,5,8/5/00
Papaver rhoeas ,2000,8,19,8/19/00
Papaver rhoeas ,2000,9,2,9/2/00
Papaver rhoeas ,2001,5,26,5/26/01
Papaver rhoeas ,2001,6,23,6/23/01
Papaver rhoeas ,2001,7,7,7/7/01
Papaver rhoeas ,2001,7,21,7/21/01
Papaver rhoeas ,2001,8,4,8/4/01
Papaver rhoeas ,2001,8,18,8/18/01
Papaver rhoeas ,2001,9,1,9/1/01
Papaver rhoeas ,2001,9,22,9/22/01
Papaver rhoeas ,2001,9,29,9/29/01
Papaver rhoeas ,2002,5,25,5/25/02
Papaver rhoeas ,2002,6,8,6/8/02
Papaver rhoeas ,2002,6,22,6/22/02
Papaver rhoeas ,2002,7,6,7/6/02
Papaver rhoeas ,2002,7,20,7/20/02
Papaver rhoeas ,2002,8,3,8/3/02
Papaver rhoeas ,2002,8,17,8/17/02
Papaver rhoeas ,2002,8,31,8/31/02
Papaver rhoeas ,2002,9,21,9/21/02
Papaver rhoeas ,2003,5,24,5/24/03
Papaver rhoeas ,2003,5,31,5/31/03
Papaver rhoeas ,2003,6,7,6/7/03
Papaver rhoeas ,2003,6,21,6/21/03
Papaver rhoeas ,2003,7,12,7/12/03
Papaver rhoeas ,2003,8,2,8/2/03
Papaver rhoeas ,2003,8,16,8/16/03
Papaver rhoeas ,2003,8,30,8/30/03
Papaver rhoeas ,2003,9,13,9/13/03
Papaver rhoeas ,2003,9,27,9/27/03
Papaver rhoeas ,2004,5,22,5/22/04
Papaver rhoeas ,2004,6,5,6/5/04
Papaver rhoeas ,2004,7,3,7/3/04
Papaver rhoeas ,2004,7,17,7/17/04
Papaver rhoeas ,2004,7,31,7/31/04
Papaver rhoeas ,2004,8,14,8/14/04
Papaver rhoeas ,2004,8,28,8/28/04
Papaver rhoeas ,2004,9,11,9/11/04
Papaver rhoeas ,2004,9,25,9/25/04
Papaver rhoeas ,2005,6,4,6/4/05
Papaver rhoeas ,2005,6,18,6/18/05
Papaver rhoeas ,2005,7,1,7/1/05
Papaver rhoeas ,2005,7,16,7/16/05
Papaver rhoeas ,2005,7,30,7/30/05
Papaver rhoeas ,2005,8,13,8/13/05
Papaver rhoeas ,2005,8,27,8/27/05
Papaver rhoeas ,2005,9,10,9/10/05
Papaver rhoeas ,2006,6,3,6/3/06
Papaver rhoeas ,2006,6,17,6/17/06
Papaver rhoeas ,2006,7,1,7/1/06
Papaver rhoeas ,2006,7,15,7/15/06
Papaver rhoeas ,2006,7,29,7/29/06
Papaver rhoeas ,2006,8,12,8/12/06
Papaver rhoeas ,2006,8,26,8/26/06
Papaver rhoeas ,2006,9,9,9/9/06
Papaver rhoeas ,2007,5,19,5/19/07
Papaver rhoeas ,2007,5,26,5/26/07
Papaver rhoeas ,2007,6,9,6/9/07
Papaver rhoeas ,2007,6,23,6/23/07
Papaver rhoeas ,2007,7,7,7/7/07
Papaver rhoeas ,2007,7,21,7/21/07
Papaver rhoeas ,2007,8,4,8/4/07
Papaver rhoeas ,2007,8,18,8/18/07
Papaver rhoeas ,2007,9,1,9/1/07
Papaver rhoeas ,2007,9,22,9/22/07
Papaver rhoeas ,2007,9,29,9/29/07
Papaver rhoeas ,2008,6,14,6/14/08
Papaver rhoeas ,2008,6,21,6/21/08
Papaver rhoeas ,2008,7,5,7/5/08
Papaver rhoeas ,2008,7,19,7/19/08
Papaver rhoeas ,2008,8,2,8/2/08
Papaver rhoeas ,2008,8,16,8/16/08
Papaver rhoeas ,2008,8,30,8/30/08
Papaver rhoeas ,2009,5,23,5/23/09
Papaver rhoeas ,2009,6,6,6/6/09
Papaver rhoeas ,2009,6,20,6/20/09
Papaver rhoeas ,2009,7,4,7/4/09
Papaver rhoeas ,2009,7,18,7/18/09
Papaver rhoeas ,2009,8,1,8/1/09
Papaver rhoeas ,2009,8,15,8/15/09
Papaver rhoeas ,2009,8,29,8/29/09
Papaver rhoeas ,2009,9,26,9/26/09
Papaver rhoeas ,2009,10,10,10/10/09
Papaver rhoeas ,2010,6,5,6/5/10
Papaver rhoeas ,2010,6,19,6/19/10
Papaver rhoeas ,2010,7,3,7/3/10
Papaver rhoeas ,2010,7,17,7/17/10
Papaver rhoeas ,2010,7,31,7/31/10
Papaver rhoeas ,2010,8,14,8/14/10
Papaver rhoeas ,2010,8,28,8/28/10
Papaver rhoeas ,2010,9,18,9/18/10
Papaver rhoeas ,2010,9,25,9/25/10
Papaver rhoeas ,2010,10,9,10/9/10
Papaver rhoeas ,2011,5,28,5/28/11
Papaver rhoeas ,2011,6,4,6/4/11
Papaver rhoeas ,2011,6,20,6/20/11
Papaver rhoeas ,2011,7,2,7/2/11
Papaver rhoeas ,2011,7,16,7/16/11
Papaver rhoeas ,2011,7,30,7/30/11
Papaver rhoeas ,2011,8,13,8/13/11
Papaver rhoeas ,2011,8,27,8/27/11
Papaver rhoeas ,2011,9,10,9/10/11
Papaver rhoeas ,2011,9,24,9/24/11
Papaver rhoeas ,2011,10,8,10/8/11
Papaver somniferum ,1985,7,13,7/13/85
Papaver somniferum ,1985,7,20,7/20/85
Papaver somniferum ,1985,7,27,7/27/85
Papaver somniferum ,1985,8,24,8/24/85
Papaver somniferum ,1986,6,21,6/21/86
Papaver somniferum ,1986,6,28,6/28/86
Papaver somniferum ,1986,7,5,7/5/86
Papaver somniferum ,1986,7,12,7/12/86
Papaver somniferum ,1986,7,19,7/19/86
Papaver somniferum ,1986,7,26,7/26/86
Papaver somniferum ,1986,8,23,8/23/86
Papaver somniferum ,1986,8,30,8/30/86
Papaver somniferum ,1986,9,6,9/6/86
Papaver somniferum ,1986,9,13,9/13/86
Papaver somniferum ,1987,7,11,7/11/87
Papaver somniferum ,1987,7,18,7/18/87
Papaver somniferum ,1987,7,25,7/25/87
Papaver somniferum ,1987,8,1,8/1/87
Papaver somniferum ,1987,8,8,8/8/87
Papaver somniferum ,1987,8,15,8/15/87
Papaver somniferum ,1987,8,22,8/22/87
Papaver somniferum ,1988,6,25,6/25/88
Papaver somniferum ,1988,7,2,7/2/88
Papaver somniferum ,1988,7,9,7/9/88
Papaver somniferum ,1988,7,16,7/16/88
Papaver somniferum ,1988,7,23,7/23/88
Papaver somniferum ,1988,7,30,7/30/88
Papaver somniferum ,1988,8,6,8/6/88
Papaver somniferum ,1988,8,13,8/13/88
Papaver somniferum ,1988,8,20,8/20/88
Papaver somniferum ,1988,9,3,9/3/88
Papaver somniferum ,1988,9,10,9/10/88
Papaver somniferum ,1988,9,17,9/17/88
Papaver somniferum ,1988,10,1,10/1/88
Papaver somniferum ,1988,10,22,10/22/88
Papaver somniferum ,1988,10,29,10/29/88
Papaver somniferum ,1989,6,24,6/24/89
Papaver somniferum ,1989,7,1,7/1/89
Papaver somniferum ,1989,7,15,7/15/89
Papaver somniferum ,1989,7,22,7/22/89
Papaver somniferum ,1989,8,12,8/12/89
Papaver somniferum ,1989,8,19,8/19/89
Papaver somniferum ,1989,9,23,9/23/89
Papaver somniferum ,1989,11,11,11/11/89
Papaver somniferum ,1990,5,12,5/12/90
Papaver somniferum ,1990,5,26,5/26/90
Papaver somniferum ,1990,6,2,6/2/90
Papaver somniferum ,1990,6,9,6/9/90
Papaver somniferum ,1990,6,16,6/16/90
Papaver somniferum ,1990,6,23,6/23/90
Papaver somniferum ,1990,6,30,6/30/90
Papaver somniferum ,1990,7,7,7/7/90
Papaver somniferum ,1990,7,14,7/14/90
Papaver somniferum ,1990,9,1,9/1/90
Papaver somniferum ,1991,6,29,6/29/91
Papaver somniferum ,1991,7,6,7/6/91
Papaver somniferum ,1991,7,13,7/13/91
Papaver somniferum ,1991,7,20,7/20/91
Papaver somniferum ,1991,8,3,8/3/91
Papaver somniferum ,1992,6,6,6/6/92
