"site","plot","species","event","temptype","tbase","gdd.est","gdd.est.se","modaic","X","temptreat","preciptreat"
"marchin","12","Vaccinium.pallidum","bbd","airgdd","2","7072.665","217.281","2368.261",142,"1",NA
"marchin","12","Chimaphila.maculata","ffd","soilgdd","2","476.536","45.663","104.675",142,"1",NA
"marchin","12","Acer.rubrum","bbd","soilgdd","10","1133602.001","38276.703","5024.213",142,"1",NA
"marchin","12","Quercus.rubra","bbd","airgdd","2","6828.445","679.939","353.407",142,"1",NA
"marchin","12","Chimaphila.maculata","ffd","airgdd","8","551.319","40.067","102.322",142,"1",NA
"marchin","12","Vaccinium.pallidum","bbd","soilgdd","2","5040.176","134.84","2217.12",142,"1",NA
"marchin","12","Acer.rubrum","bbd","airgdd","10","1437135.888","48355.588","4837.077",142,"1",NA
"marchin","2","Vaccinium.stamineum","bbd","soilgdd","8","2044.513","211.905","1261.171",143,"0",NA
"marchin","2","Quercus.alba","bbd","airgdd","4","4123.113","83.285","3330.929",143,"0",NA
"marchin","2","Carya.tomentosa","bbd","airgdd","4","4272.068","856.706","1547.205",143,"0",NA
"marchin","2","Tipularia.discolor","ffd","airgdd","0","2777.322","213.308","373.425",143,"0",NA
"marchin","2","Acer.rubrum","bbd","airgdd","2","4919.579","224.682","2937.228",143,"0",NA
"marchin","2","Vaccinium.pallidum","bbd","airgdd","6","3606.349","797.253","2312.062",143,"0",NA
"marchin","2","Vaccinium.pallidum","bbd","airgdd","8","2894.523","678.786","2266.376",143,"0",NA
"marchin","2","Vaccinium.stamineum","bbd","soilgdd","2","4161.573","405.816","1362.535",143,"0",NA
"marchin","2","Tipularia.discolor","ffd","soilgdd","4","1958.672","142.963","454.897",143,"0",NA
"marchin","2","Carya.tomentosa","bbd","airgdd","6","3557.284","734.591","1520.14",143,"0",NA
"marchin","2","Vaccinium.stamineum","bbd","soilgdd","4","3455.588","343.272","1336.424",143,"0",NA
"marchin","2","Quercus.alba","bbd","soilgdd","0","5161.992","49.909","3345.272",143,"0",NA
"marchin","2","Quercus.alba","bbd","soilgdd","10","1041727.585","9635.603","5913.627",143,"0",NA
"marchin","2","Quercus.alba","bbd","soilgdd","8","2214.762","48.007","3326.317",143,"0",NA
"marchin","2","Vaccinium.pallidum","bbd","soilgdd","0","5331.092","679.171","2250.654",143,"0",NA
"marchin","2","Tipularia.discolor","ffd","soilgdd","0","2527.447","157.814","461.815",143,"0",NA
"marchin","2","Tipularia.discolor","ffd","soilgdd","6","1669.19","145.638","456.194",143,"0",NA
"marchin","2","Quercus.alba","bbd","soilgdd","6","2998.233","47.685","3323.031",143,"0",NA
"marchin","2","Vaccinium.pallidum","bbd","soilgdd","8","2347.86","371.747","2080.705",143,"0",NA
"marchin","2","Vaccinium.pallidum","bbd","airgdd","10","1126594.32","213586.648","3899.8",143,"0",NA
"marchin","2","Vaccinium.pallidum","bbd","soilgdd","4","3936.808","544.812","2188.493",143,"0",NA
"marchin","2","Carya.tomentosa","bbd","soilgdd","8","2264.572","379.784","1467.329",143,"0",NA
"marchin","2","Acer.rubrum","bbd","soilgdd","8","2223.622","96.023","2787.133",143,"0",NA
"marchin","2","Carya.tomentosa","bbd","airgdd","2","5021.982","979.677","1570.812",143,"0",NA
"marchin","2","Tipularia.discolor","ffd","soilgdd","8","1231.82","153.023","459.657",143,"0",NA
"marchin","2","Vaccinium.stamineum","bbd","soilgdd","6","2779.858","274.585","1301.595",143,"0",NA
"marchin","2","Carya.tomentosa","bbd","soilgdd","6","3071.477","501.17","1518.36",143,"0",NA
"marchin","2","Carya.tomentosa","bbd","soilgdd","2","4573.28","754.973","1593.751",143,"0",NA
"marchin","2","Vaccinium.pallidum","bbd","airgdd","0","5731.731","1063.695","2393.948",143,"0",NA
"marchin","2","Vaccinium.stamineum","bbd","airgdd","4","3876.126","534.642","1226.593",143,"0",NA
"marchin","2","Quercus.alba","bbd","airgdd","6","3439.152","83.341","3331.233",143,"0",NA
"marchin","2","Acer.rubrum","bbd","soilgdd","2","4488.03","169.049","2997.536",143,"0",NA
"marchin","2","Quercus.alba","bbd","airgdd","2","4862.622","80.695","3316.652",143,"0",NA
"marchin","2","Quercus.alba","bbd","airgdd","10","1126165.883","16286.178","5715.594",143,"0",NA
"marchin","2","Carya.tomentosa","bbd","soilgdd","10","1082961.398","181042.851","2602.036",143,"0",NA
"marchin","2","Tipularia.discolor","ffd","airgdd","6","1939.962","195.321","368.668",143,"0",NA
"marchin","2","Vaccinium.stamineum","bbd","airgdd","6","3221.66","468.203","1208.546",143,"0",NA
"marchin","2","Tipularia.discolor","ffd","soilgdd","10","155933.992","13748.268","774.522",143,"0",NA
"marchin","2","Vaccinium.stamineum","bbd","soilgdd","0","4833.829","463.336","1383.213",143,"0",NA
"marchin","2","Vaccinium.stamineum","bbd","airgdd","2","4573.866","596.21","1241.416",143,"0",NA
"marchin","2","Vaccinium.stamineum","bbd","airgdd","8","2553.083","390.627","1183.91",143,"0",NA
"marchin","2","Vaccinium.pallidum","bbd","soilgdd","2","4629.728","603.023","2217.12",143,"0",NA
"marchin","2","Acer.rubrum","bbd","soilgdd","6","3013.586","118.7","2866.002",143,"0",NA
"marchin","2","Tipularia.discolor","ffd","soilgdd","2","2253.447","146.862","456.78",143,"0",NA
"marchin","2","Acer.rubrum","bbd","soilgdd","4","3732.591","147.415","2946.596",143,"0",NA
"marchin","2","Carya.tomentosa","bbd","airgdd","10","1169515.049","229656.187","2531.264",143,"0",NA
"marchin","2","Acer.rubrum","bbd","airgdd","0","5619.61","247.058","2970.647",143,"0",NA
"marchin","2","Carya.tomentosa","bbd","soilgdd","4","3825.903","628.339","1559.968",143,"0",NA
"marchin","2","Tipularia.discolor","ffd","airgdd","4","2214.773","196.591","369.018",143,"0",NA
"marchin","2","Acer.rubrum","bbd","soilgdd","0","5209.239","191.67","3044.255",143,"0",NA
"marchin","2","Vaccinium.stamineum","bbd","airgdd","0","5226.529","656.447","1254.506",143,"0",NA
"marchin","2","Tipularia.discolor","ffd","airgdd","2","2503.415","204.791","371.225",143,"0",NA
"marchin","2","Vaccinium.pallidum","bbd","airgdd","4","4327.097","883.311","2341.173",143,"0",NA
"marchin","2","Quercus.alba","bbd","airgdd","8","2733.995","73.465","3274.225",143,"0",NA
"marchin","2","Carya.tomentosa","bbd","soilgdd","0","5298.918","869.712","1619.784",143,"0",NA
"marchin","2","Acer.rubrum","bbd","airgdd","4","4172.257","202.595","2900.804",143,"0",NA
"marchin","2","Vaccinium.pallidum","bbd","soilgdd","6","3135.021","446.374","2132.295",143,"0",NA
"marchin","2","Quercus.alba","bbd","soilgdd","4","3699.255","59.139","3428.084",143,"0",NA
"marchin","2","Vaccinium.stamineum","bbd","airgdd","10","1083698.987","130324.668","1974.074",143,"0",NA
"marchin","2","Vaccinium.pallidum","bbd","airgdd","2","5049.087","971.709","2368.261",143,"0",NA
"marchin","2","Carya.tomentosa","bbd","airgdd","8","2830.398","604.711","1485.897",143,"0",NA
"marchin","2","Quercus.alba","bbd","airgdd","0","5555.578","81.058","3318.679",143,"0",NA
"marchin","2","Carya.tomentosa","bbd","airgdd","0","5726.432","1096.211","1590.593",143,"0",NA
"marchin","2","Acer.rubrum","bbd","airgdd","8","2757.036","150.639","2796.499",143,"0",NA
"marchin","2","Vaccinium.pallidum","bbd","soilgdd","10","1045307.894","135796.59","3744.702",143,"0",NA
"marchin","2","Acer.rubrum","bbd","airgdd","6","3473.941","178.98","2857.18",143,"0",NA
"marchin","2","Tipularia.discolor","ffd","airgdd","10","179293.568","19682.358","617.761",143,"0",NA
"marchin","2","Vaccinium.stamineum","bbd","soilgdd","10","1002794.809","95025.128","2213.67",143,"0",NA
"marchin","2","Acer.rubrum","bbd","airgdd","10","1147957.418","49611.787","4837.077",143,"0",NA
"marchin","2","Tipularia.discolor","ffd","airgdd","8","1580.253","182.222","364.919",143,"0",NA
"marchin","2","Quercus.alba","bbd","soilgdd","2","4448.093","49.744","3343.659",143,"0",NA
"marchin","2","Acer.rubrum","bbd","soilgdd","10","1062091.659","39271.068","5024.213",143,"0",NA
"marchin","3","Acer.rubrum","bbd","airgdd","2","7286.403","218.993","2937.228",144,"1",NA
"marchin","3","Tipularia.discolor","ffd","soilgdd","4","2444.244","71.482","454.897",144,"1",NA
"marchin","3","Chimaphila.maculata","ffd","airgdd","2","722.341","32.852","92.51",144,"1",NA
"marchin","3","Quercus.alba","bbd","airgdd","4","6886.409","81.277","3330.929",144,"1",NA
"marchin","3","Vaccinium.stamineum","bbd","soilgdd","8","2751.72","519.058","1261.171",144,"1",NA
"marchin","3","Chimaphila.maculata","ffd","soilgdd","10","7070.456","2399.082","169.745",144,"1",NA
"marchin","3","Tipularia.discolor","ffd","soilgdd","6","2133.713","72.819","456.194",144,"1",NA
"marchin","3","Hexastylis.arifolia","ffd","soilgdd","0","5871.15","2617.237","285.235",144,"1",NA
"marchin","3","Quercus.alba","bbd","soilgdd","4","4316.642","57.714","3428.084",144,"1",NA
"marchin","3","Vaccinium.stamineum","bbd","airgdd","4","7264.763","1309.6","1226.593",144,"1",NA
"marchin","3","Tipularia.discolor","ffd","soilgdd","2","2741.557","73.431","456.78",144,"1",NA
"marchin","3","Vaccinium.pallidum","bbd","airgdd","8","4997.013","188.261","2266.376",144,"1",NA
"marchin","3","Quercus.alba","bbd","airgdd","8","5170.703","71.695","3274.225",144,"1",NA
"marchin","3","Hexastylis.arifolia","ffd","soilgdd","4","4413.883","1917.526","275.903",144,"1",NA
"marchin","3","Hexastylis.arifolia","ffd","soilgdd","6","3508.978","1505.233","268.64",144,"1",NA
"marchin","3","Vaccinium.pallidum","bbd","airgdd","10","1491172.756","59238.278","3899.8",144,"1",NA
"marchin","3","Quercus.alba","bbd","soilgdd","6","3487.678","46.536","3323.031",144,"1",NA
"marchin","3","Vaccinium.pallidum","bbd","soilgdd","4","4015.384","151.104","2188.493",144,"1",NA
"marchin","3","Chimaphila.maculata","ffd","soilgdd","0","474.71","66.507","105.205",144,"1",NA
"marchin","3","Hexastylis.arifolia","ffd","airgdd","10","1733113.648","549933.571","416.118",144,"1",NA
"marchin","3","Tipularia.discolor","ffd","soilgdd","8","1799.217","76.511","459.657",144,"1",NA
"marchin","3","Quercus.alba","bbd","soilgdd","0","5779.754","48.706","3345.272",144,"1",NA
"marchin","3","Vaccinium.stamineum","bbd","airgdd","2","7940.624","1460.411","1241.416",144,"1",NA
"marchin","3","Vaccinium.stamineum","bbd","soilgdd","2","5029.457","994.043","1362.535",144,"1",NA
"marchin","3","Hexastylis.arifolia","ffd","soilgdd","8","2769.53","1143.144","260.385",144,"1",NA
"marchin","3","Vaccinium.pallidum","bbd","airgdd","0","7848.661","295.016","2393.948",144,"1",NA
"marchin","3","Hexastylis.arifolia","ffd","soilgdd","10","1183048.57","554194.527","445.897",144,"1",NA
"marchin","3","Hexastylis.arifolia","ffd","airgdd","4","7473.76","1981.059","258.585",144,"1",NA
"marchin","3","Hexastylis.arifolia","ffd","airgdd","6","6732.34","1655.922","253.565",144,"1",NA
"marchin","3","Quercus.alba","bbd","airgdd","0","8267.457","79.104","3318.679",144,"1",NA
"marchin","3","Acer.rubrum","bbd","soilgdd","8","2622.8","93.592","2787.133",144,"1",NA
"marchin","3","Chimaphila.maculata","ffd","soilgdd","6","299.785","57.147","102.475",144,"1",NA
"marchin","3","Chimaphila.maculata","ffd","soilgdd","2","411.484","64.577","104.675",144,"1",NA
"marchin","3","Chimaphila.maculata","ffd","airgdd","10","11742.941","1699.034","163.534",144,"1",NA
"marchin","3","Vaccinium.pallidum","bbd","airgdd","4","6574.526","244.986","2341.173",144,"1",NA
"marchin","3","Vaccinium.pallidum","bbd","soilgdd","2","4704.919","167.248","2217.12",144,"1",NA
"marchin","3","Vaccinium.stamineum","bbd","airgdd","8","5607.021","956.837","1183.91",144,"1",NA
"marchin","3","Tipularia.discolor","ffd","soilgdd","10","212957.604","6874.134","774.522",144,"1",NA
"marchin","3","Chimaphila.maculata","ffd","airgdd","4","662.341","32.477","92.303",144,"1",NA
"marchin","3","Acer.rubrum","bbd","soilgdd","2","4883.335","164.769","2997.536",144,"1",NA
"marchin","3","Vaccinium.pallidum","bbd","soilgdd","8","2550.544","103.104","2080.705",144,"1",NA
"marchin","3","Vaccinium.pallidum","bbd","soilgdd","6","3232.776","123.802","2132.295",144,"1",NA
"marchin","3","Acer.rubrum","bbd","airgdd","0","7950.305","240.803","2970.647",144,"1",NA
"marchin","3","Tipularia.discolor","ffd","airgdd","6","3050.282","97.66","368.668",144,"1",NA
"marchin","3","Quercus.alba","bbd","airgdd","10","1580673.403","15893.682","5715.594",144,"1",NA
"marchin","3","Tipularia.discolor","ffd","airgdd","2","3643.418","102.396","371.225",144,"1",NA
"marchin","3","Vaccinium.stamineum","bbd","airgdd","6","6557.861","1146.858","1208.546",144,"1",NA
"marchin","3","Tipularia.discolor","ffd","airgdd","8","2718.796","91.111","364.919",144,"1",NA
"marchin","3","Chimaphila.maculata","ffd","airgdd","6","602.341","33.418","92.817",144,"1",NA
"marchin","3","Acer.rubrum","bbd","airgdd","6","5884.657","174.448","2857.18",144,"1",NA
"marchin","3","Tipularia.discolor","ffd","soilgdd","0","3033.425","78.907","461.815",144,"1",NA
"marchin","3","Acer.rubrum","bbd","soilgdd","6","3340.877","115.695","2866.002",144,"1",NA
"marchin","3","Vaccinium.stamineum","bbd","soilgdd","0","5715.198","1134.937","1383.213",144,"1",NA
"marchin","3","Acer.rubrum","bbd","soilgdd","4","4146.639","143.682","2946.596",144,"1",NA
"marchin","3","Quercus.alba","bbd","airgdd","2","7578.997","78.75","3316.652",144,"1",NA
"marchin","3","Vaccinium.pallidum","bbd","airgdd","6","5888.18","221.118","2312.062",144,"1",NA
"marchin","3","Tipularia.discolor","ffd","airgdd","10","278189.46","9841.179","617.761",144,"1",NA
"marchin","3","Quercus.alba","bbd","soilgdd","10","1140318.755","9403.386","5913.627",144,"1",NA
"marchin","3","Tipularia.discolor","ffd","airgdd","4","3351.918","98.296","369.018",144,"1",NA
"marchin","3","Tipularia.discolor","ffd","airgdd","0","3934.918","106.654","373.425",144,"1",NA
"marchin","3","Vaccinium.pallidum","bbd","airgdd","2","7213.088","269.504","2368.261",144,"1",NA
"marchin","3","Hexastylis.arifolia","ffd","soilgdd","2","5153.539","2274.007","281.018",144,"1",NA
"marchin","3","Chimaphila.maculata","ffd","airgdd","0","782.341","36.303","94.308",144,"1",NA
"marchin","3","Vaccinium.pallidum","bbd","soilgdd","0","5351.088","188.368","2250.654",144,"1",NA
"marchin","3","Acer.rubrum","bbd","airgdd","4","6618.588","197.465","2900.804",144,"1",NA
"marchin","3","Chimaphila.maculata","ffd","airgdd","8","529.159","56.663","102.322",144,"1",NA
"marchin","3","Acer.rubrum","bbd","airgdd","8","4963.631","146.825","2796.499",144,"1",NA
"marchin","3","Vaccinium.stamineum","bbd","soilgdd","4","4315.8","840.842","1336.424",144,"1",NA
"marchin","3","Hexastylis.arifolia","ffd","airgdd","2","8179.62","2285.234","262.584",144,"1",NA
"marchin","3","Chimaphila.maculata","ffd","soilgdd","8","219.4","62.084","103.966",144,"1",NA
"marchin","3","Vaccinium.stamineum","bbd","soilgdd","6","3469.118","672.592","1301.595",144,"1",NA
"marchin","3","Quercus.alba","bbd","airgdd","6","6124.58","81.332","3331.233",144,"1",NA
"marchin","3","Acer.rubrum","bbd","airgdd","10","1539120.974","48355.588","4837.077",144,"1",NA
"marchin","3","Vaccinium.stamineum","bbd","airgdd","0","8614.229","1607.96","1254.506",144,"1",NA
"marchin","3","Quercus.alba","bbd","soilgdd","2","5081.23","48.545","3343.659",144,"1",NA
"marchin","3","Vaccinium.stamineum","bbd","soilgdd","10","1095960.136","232763.077","2213.67",144,"1",NA
"marchin","3","Quercus.alba","bbd","soilgdd","8","2752.662","46.85","3326.317",144,"1",NA
"marchin","3","Vaccinium.stamineum","bbd","airgdd","10","1601568.742","319228.937","1974.074",144,"1",NA
"marchin","3","Hexastylis.arifolia","ffd","airgdd","0","8883.226","2575.48","265.932",144,"1",NA
"marchin","3","Acer.rubrum","bbd","soilgdd","10","1111371.864","38276.703","5024.213",144,"1",NA
"marchin","3","Hexastylis.arifolia","ffd","airgdd","8","5716.498","1351.232","247.872",144,"1",NA
"marchin","3","Acer.rubrum","bbd","soilgdd","0","5556.689","186.817","3044.255",144,"1",NA
"marchin","3","Vaccinium.pallidum","bbd","soilgdd","10","1049886.232","37663.198","3744.702",144,"1",NA
"marchin","3","Chimaphila.maculata","ffd","soilgdd","4","357.484","57.627","102.625",144,"1",NA
"marchin","4","Quercus.alba","bbd","airgdd","4","5570.847","81.277","3330.929",145,"1",NA
"marchin","4","Quercus.rubra","bbd","airgdd","4","5703.764","860.764","348.977",145,"1",NA
"marchin","4","Tipularia.discolor","ffd","soilgdd","4","2049.335","47.654","454.897",145,"1",NA
"marchin","4","Chimaphila.maculata","ffd","soilgdd","10","20116.081","1696.407","169.745",145,"1",NA
"marchin","4","Quercus.alba","bbd","airgdd","8","3954.44","71.695","3274.225",145,"1",NA
"marchin","4","Carya.tomentosa","bbd","soilgdd","4","4020.266","769.554","1559.968",145,"1",NA
"marchin","4","Chimaphila.maculata","ffd","airgdd","2","1002.381","23.23","92.51",145,"1",NA
"marchin","4","Tipularia.discolor","ffd","soilgdd","6","1790.951","48.546","456.194",145,"1",NA
"marchin","4","Vaccinium.pallidum","bbd","soilgdd","8","2481.914","83.125","2080.705",145,"1",NA
"marchin","4","Thalictrum.thalictroides","ffd","airgdd","8","4415.848","1157.626","393.649",145,"1",NA
"marchin","4","Hexastylis.arifolia","ffd","airgdd","4","6271.802","1981.059","258.585",145,"1",NA
"marchin","4","Carya.tomentosa","bbd","airgdd","4","5695.766","1049.246","1547.205",145,"1",NA
"marchin","4","Hexastylis.arifolia","ffd","airgdd","10","1554542.225","549933.571","416.118",145,"1",NA
"marchin","4","Acer.rubrum","bbd","soilgdd","2","4571.527","329.537","2997.536",145,"1",NA
"marchin","4","Vaccinium.stamineum","bbd","airgdd","4","2537.821","700.011","1226.593",145,"1",NA
"marchin","4","Hexastylis.arifolia","ffd","soilgdd","6","3562.543","1505.233","268.64",145,"1",NA
"marchin","4","Tipularia.discolor","ffd","airgdd","10","194881.836","6560.786","617.761",145,"1",NA
"marchin","4","Vaccinium.pallidum","bbd","airgdd","4","5580.183","197.514","2341.173",145,"1",NA
"marchin","4","Vaccinium.pallidum","bbd","soilgdd","0","5483.212","151.867","2250.654",145,"1",NA
"marchin","4","Quercus.rubra","bbd","airgdd","6","4889.582","751.649","343.555",145,"1",NA
"marchin","4","Thalictrum.thalictroides","ffd","soilgdd","8","2765.39","481.989","434.616",145,"1",NA
"marchin","4","Hexastylis.arifolia","ffd","soilgdd","8","2765.39","1143.144","260.385",145,"1",NA
"marchin","4","Quercus.rubra","bbd","soilgdd","0","5590.351","207.386","292.047",145,"1",NA
"marchin","4","Carya.tomentosa","bbd","airgdd","6","4882.584","899.687","1520.14",145,"1",NA
"marchin","4","Thalictrum.thalictroides","ffd","airgdd","2","6833.609","1787.506","412.765",145,"1",NA
"marchin","4","Quercus.alba","bbd","soilgdd","4","3961.579","57.714","3428.084",145,"1",NA
"marchin","4","Tipularia.discolor","ffd","soilgdd","2","2312.156","48.954","456.78",145,"1",NA
"marchin","4","Quercus.alba","bbd","soilgdd","6","3225.514","46.536","3323.031",145,"1",NA
"marchin","4","Quercus.alba","bbd","airgdd","2","6294.427","78.75","3316.652",145,"1",NA
"marchin","4","Carya.tomentosa","bbd","soilgdd","8","2483.592","465.138","1467.329",145,"1",NA
"marchin","4","Tipularia.discolor","ffd","airgdd","2","2947.303","68.264","371.225",145,"1",NA
